CensusTract,State,County,Urban,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,ZIP
48029121506,Texas,Bexar County,1,0,0,0,0,78239
48029121506,Texas,Bexar County,1,0,0,0,0,78244
48029121507,Texas,Bexar County,1,0,0,0,0,78239
48029121508,Texas,Bexar County,1,0,1,0,0,78239
48029121508,Texas,Bexar County,1,0,1,0,0,78244
48029121601,Texas,Bexar County,1,0,0,0,0,78148
48029121604,Texas,Bexar County,1,0,0,0,0,78109
48029121604,Texas,Bexar County,1,0,0,0,0,78148
48029121605,Texas,Bexar County,1,0,0,0,0,78109
48029121605,Texas,Bexar County,1,0,0,0,0,78148
48029121605,Texas,Bexar County,1,0,0,0,0,78233
48029121606,Texas,Bexar County,1,0,0,0,0,78233
48029121701,Texas,Bexar County,1,0,0,0,0,78148
48029121702,Texas,Bexar County,1,0,0,0,0,78148
48029121702,Texas,Bexar County,1,0,0,0,0,78154
48029121802,Texas,Bexar County,1,0,0,0,0,78233
48029121802,Texas,Bexar County,1,0,0,0,0,78247
48029121802,Texas,Bexar County,1,0,0,0,0,78266
48029121803,Texas,Bexar County,1,0,0,0,0,78233
48029121804,Texas,Bexar County,1,0,1,0,1,78233
48029121804,Texas,Bexar County,1,0,1,0,1,78247
48029121808,Texas,Bexar County,1,0,0,0,0,78217
48029121808,Texas,Bexar County,1,0,0,0,0,78247
48029121809,Texas,Bexar County,1,0,0,0,0,78247
48029121810,Texas,Bexar County,1,0,0,0,0,78247
48029121811,Texas,Bexar County,1,0,0,0,0,78247
48029121812,Texas,Bexar County,1,0,0,0,0,78247
48029121813,Texas,Bexar County,1,0,0,0,0,78247
48029121903,Texas,Bexar County,1,0,0,0,0,78247
48029121903,Texas,Bexar County,1,0,0,0,0,78259
48029121904,Texas,Bexar County,1,0,0,0,0,78258
48029121904,Texas,Bexar County,1,0,0,0,0,78259
48029121905,Texas,Bexar County,1,0,0,0,0,78258
48029121905,Texas,Bexar County,1,0,0,0,0,78259
48029121905,Texas,Bexar County,1,0,0,0,0,78261
48029121906,Texas,Bexar County,1,0,0,0,0,78232
48029121906,Texas,Bexar County,1,0,0,0,0,78247
48029121906,Texas,Bexar County,1,0,0,0,0,78258
48029121906,Texas,Bexar County,1,0,0,0,0,78259
48029121907,Texas,Bexar County,1,0,0,0,0,78258
48029121907,Texas,Bexar County,1,0,0,0,0,78259
48029121907,Texas,Bexar County,1,0,0,0,0,78261
48029121907,Texas,Bexar County,1,0,0,0,0,78266
48029121908,Texas,Bexar County,0,0,0,0,0,78163
48029121908,Texas,Bexar County,0,0,0,0,0,78260
48029121908,Texas,Bexar County,0,0,0,0,0,78261
48029121909,Texas,Bexar County,1,0,0,0,0,78154
48029121909,Texas,Bexar County,1,0,0,0,0,78233
48029121909,Texas,Bexar County,1,0,0,0,0,78247
48029121909,Texas,Bexar County,1,0,0,0,0,78266
48029121910,Texas,Bexar County,1,0,0,0,0,78247
48029121910,Texas,Bexar County,1,0,0,0,0,78259
48029121910,Texas,Bexar County,1,0,0,0,0,78266
48029130200,Texas,Bexar County,1,0,1,0,0,78203
48029130200,Texas,Bexar County,1,0,1,0,0,78205
48029130300,Texas,Bexar County,1,1,1,1,1,78203
48029130300,Texas,Bexar County,1,1,1,1,1,78210
48029130401,Texas,Bexar County,1,1,1,1,1,78203
48029130401,Texas,Bexar County,1,1,1,1,1,78210
48029130402,Texas,Bexar County,1,1,1,1,1,78203
48029130402,Texas,Bexar County,1,1,1,1,1,78210
48029130402,Texas,Bexar County,1,1,1,1,1,78220
48029130500,Texas,Bexar County,1,1,1,1,1,78202
48029130500,Texas,Bexar County,1,1,1,1,1,78203
48029130600,Texas,Bexar County,1,0,1,0,1,78202
48029130700,Texas,Bexar County,1,1,1,1,0,78208
48029130800,Texas,Bexar County,1,1,1,1,1,78219
48029130800,Texas,Bexar County,1,1,1,1,1,78220
48029130900,Texas,Bexar County,1,1,1,1,1,78219
48029130900,Texas,Bexar County,1,1,1,1,1,78220
48029131000,Texas,Bexar County,1,0,1,0,1,78219
48029131000,Texas,Bexar County,1,0,1,0,1,78220
48029131100,Texas,Bexar County,1,1,1,1,1,78210
48029131100,Texas,Bexar County,1,1,1,1,1,78220
48029131200,Texas,Bexar County,1,1,1,1,1,78220
48029131200,Texas,Bexar County,1,1,1,1,1,78222
48029131300,Texas,Bexar County,1,0,1,0,0,78220
48029131300,Texas,Bexar County,1,0,1,0,0,78222
48029131401,Texas,Bexar County,1,0,0,0,0,78222
48029131402,Texas,Bexar County,0,0,0,0,0,78220
48029131402,Texas,Bexar County,0,0,0,0,0,78222
48029131503,Texas,Bexar County,1,0,0,0,0,78219
48029131504,Texas,Bexar County,1,1,1,1,0,78219
48029131505,Texas,Bexar County,1,0,0,0,0,78244
48029131506,Texas,Bexar County,1,0,0,0,0,78219
48029131506,Texas,Bexar County,1,0,0,0,0,78220
48029131506,Texas,Bexar County,1,0,0,0,0,78244
48029131507,Texas,Bexar County,1,1,1,1,0,78219
48029131507,Texas,Bexar County,1,1,1,1,0,78244
48029131601,Texas,Bexar County,0,0,0,0,0,78108
48029131601,Texas,Bexar County,0,0,0,0,0,78109
48029131601,Texas,Bexar County,0,0,0,0,0,78154
48029131606,Texas,Bexar County,1,0,0,0,0,78109
48029131608,Texas,Bexar County,1,0,0,0,0,78109
48029131608,Texas,Bexar County,1,0,0,0,0,78150
48029131609,Texas,Bexar County,1,0,0,0,0,78109
48029131609,Texas,Bexar County,1,0,0,0,0,78244
48029131610,Texas,Bexar County,1,0,0,0,0,78109
48029131611,Texas,Bexar County,1,0,0,0,0,78244
48029131612,Texas,Bexar County,1,0,0,0,0,78109
48029131613,Texas,Bexar County,1,0,0,0,0,78109
48029131613,Texas,Bexar County,1,0,0,0,0,78244
48029131614,Texas,Bexar County,1,0,0,0,0,78244
48029131615,Texas,Bexar County,1,0,0,0,0,78109
48029131615,Texas,Bexar County,1,0,0,0,0,78218
48029131615,Texas,Bexar County,1,0,0,0,0,78219
48029131615,Texas,Bexar County,1,0,0,0,0,78244
48029131700,Texas,Bexar County,1,0,0,0,0,78148
48029131700,Texas,Bexar County,1,0,0,0,0,78150
48029131801,Texas,Bexar County,0,0,0,0,0,78101
48029131801,Texas,Bexar County,0,0,0,0,0,78109
48029131801,Texas,Bexar County,0,0,0,0,0,78124
48029131801,Texas,Bexar County,0,0,0,0,0,78152
48029131802,Texas,Bexar County,0,0,0,0,0,78101
48029131802,Texas,Bexar County,0,0,0,0,0,78109
48029131802,Texas,Bexar County,0,0,0,0,0,78152
48029131802,Texas,Bexar County,0,0,0,0,0,78219
48029131802,Texas,Bexar County,0,0,0,0,0,78220
48029131802,Texas,Bexar County,0,0,0,0,0,78263
48029140100,Texas,Bexar County,1,0,1,0,0,78203
48029140100,Texas,Bexar County,1,0,1,0,0,78210
48029140200,Texas,Bexar County,1,1,1,1,1,78210
48029140300,Texas,Bexar County,1,1,1,1,1,78210
48029140300,Texas,Bexar County,1,1,1,1,1,78223
48029140400,Texas,Bexar County,1,1,1,1,0,78210
48029140500,Texas,Bexar County,1,1,1,1,0,78210
48029140600,Texas,Bexar County,1,1,1,1,0,78210
48029140700,Texas,Bexar County,1,0,1,0,1,78210
48029140700,Texas,Bexar County,1,0,1,0,1,78223
48029140800,Texas,Bexar County,1,1,1,1,1,78223
48029140900,Texas,Bexar County,1,0,1,0,0,78223
48029141000,Texas,Bexar County,1,0,1,0,1,78223
48029141101,Texas,Bexar County,1,1,1,1,1,78223
48029141102,Texas,Bexar County,1,0,1,0,1,78223
48029141200,Texas,Bexar County,1,1,1,1,1,78210
48029141200,Texas,Bexar County,1,1,1,1,1,78223
48029141300,Texas,Bexar County,1,1,1,1,1,78210
48029141300,Texas,Bexar County,1,1,1,1,1,78222
48029141300,Texas,Bexar County,1,1,1,1,1,78223
48029141402,Texas,Bexar County,1,0,0,0,0,78222
48029141402,Texas,Bexar County,1,0,0,0,0,78223
48029141403,Texas,Bexar County,1,0,1,0,0,78223
48029141404,Texas,Bexar County,1,0,0,0,0,78223
48029141600,Texas,Bexar County,1,1,1,1,0,78223
48029141700,Texas,Bexar County,1,0,0,0,0,78112
48029141700,Texas,Bexar County,1,0,0,0,0,78222
48029141700,Texas,Bexar County,1,0,0,0,0,78223
48029141800,Texas,Bexar County,0,0,0,0,0,78112
48029141800,Texas,Bexar County,0,0,0,0,0,78223
48029141900,Texas,Bexar County,0,0,0,0,0,78101
48029141900,Texas,Bexar County,0,0,0,0,0,78222
48029141900,Texas,Bexar County,0,0,0,0,0,78223
48029141900,Texas,Bexar County,0,0,0,0,0,78263
48029150100,Texas,Bexar County,1,0,1,0,1,78204
48029150300,Texas,Bexar County,1,0,1,0,1,78204
48029150300,Texas,Bexar County,1,0,1,0,1,78210
48029150300,Texas,Bexar County,1,0,1,0,1,78214
48029150300,Texas,Bexar County,1,0,1,0,1,78221
48029150400,Texas,Bexar County,1,0,1,0,1,78225
48029150501,Texas,Bexar County,1,0,0,0,0,78211
48029150501,Texas,Bexar County,1,0,0,0,0,78225
48029150502,Texas,Bexar County,1,0,1,0,0,78211
48029150502,Texas,Bexar County,1,0,1,0,0,78221
48029150600,Texas,Bexar County,1,0,1,0,0,78211
48029150600,Texas,Bexar County,1,0,1,0,0,78214
48029150600,Texas,Bexar County,1,0,1,0,0,78221
48029150600,Texas,Bexar County,1,0,1,0,0,78225
48029150700,Texas,Bexar County,1,0,1,0,0,78214
48029150700,Texas,Bexar County,1,0,1,0,0,78221
48029150800,Texas,Bexar County,1,1,1,1,1,78210
48029150800,Texas,Bexar County,1,1,1,1,1,78214
48029150800,Texas,Bexar County,1,1,1,1,1,78223
48029150900,Texas,Bexar County,1,0,1,0,1,78214
48029150900,Texas,Bexar County,1,0,1,0,1,78221
48029151000,Texas,Bexar County,1,0,1,0,0,78221
48029151100,Texas,Bexar County,1,0,1,0,0,78211
48029151100,Texas,Bexar County,1,0,1,0,0,78221
48029151100,Texas,Bexar County,1,0,1,0,0,78224
48029151200,Texas,Bexar County,1,1,1,1,1,78211
48029151200,Texas,Bexar County,1,1,1,1,1,78224
48029151301,Texas,Bexar County,1,1,1,1,1,78221
48029151301,Texas,Bexar County,1,1,1,1,1,78224
48029151302,Texas,Bexar County,1,1,1,1,0,78221
48029151302,Texas,Bexar County,1,1,1,1,0,78224
48029151400,Texas,Bexar County,1,0,1,0,0,78221
48029151500,Texas,Bexar County,1,0,0,0,0,78214
48029151500,Texas,Bexar County,1,0,0,0,0,78221
48029151600,Texas,Bexar County,1,0,1,0,1,78214
48029151600,Texas,Bexar County,1,0,1,0,1,78221
48029151700,Texas,Bexar County,1,1,1,1,0,78214
48029151700,Texas,Bexar County,1,1,1,1,0,78221
48029151900,Texas,Bexar County,1,1,1,1,1,78214
48029151900,Texas,Bexar County,1,1,1,1,1,78221
48029152000,Texas,Bexar County,0,0,0,0,0,78221
48029152000,Texas,Bexar County,0,0,0,0,0,78224
48029152000,Texas,Bexar County,0,0,0,0,0,78264
48029152100,Texas,Bexar County,0,0,0,0,0,78073
48029152100,Texas,Bexar County,0,0,0,0,0,78221
48029152100,Texas,Bexar County,0,0,0,0,0,78264
48029152201,Texas,Bexar County,0,0,0,0,1,78112
48029152201,Texas,Bexar County,0,0,0,0,1,78221
48029152201,Texas,Bexar County,0,0,0,0,1,78264
48029152202,Texas,Bexar County,0,0,0,0,0,78112
48029160100,Texas,Bexar County,1,0,1,0,1,78204
48029160100,Texas,Bexar County,1,0,1,0,1,78207
48029160200,Texas,Bexar County,1,0,0,0,0,78204
48029160300,Texas,Bexar County,1,0,1,0,0,78204
48029160300,Texas,Bexar County,1,0,1,0,0,78207
48029160300,Texas,Bexar County,1,0,1,0,0,78225
48029160400,Texas,Bexar County,1,0,1,0,0,78225
48029160400,Texas,Bexar County,1,0,1,0,0,78226
48029160501,Texas,Bexar County,1,0,1,0,1,78207
48029160501,Texas,Bexar County,1,0,1,0,1,78237
48029160502,Texas,Bexar County,1,1,1,1,0,78207
48029160502,Texas,Bexar County,1,1,1,1,0,78226
48029160502,Texas,Bexar County,1,1,1,1,0,78237
48029160600,Texas,Bexar County,1,0,1,0,1,78207
48029160600,Texas,Bexar County,1,0,1,0,1,78237
48029160701,Texas,Bexar County,1,1,1,1,0,78226
48029160701,Texas,Bexar County,1,1,1,1,0,78236
48029160701,Texas,Bexar County,1,1,1,1,0,78237
48029160702,Texas,Bexar County,1,1,1,1,1,78226
48029160702,Texas,Bexar County,1,1,1,1,1,78237
48029160901,Texas,Bexar County,1,1,1,1,1,78211
48029160902,Texas,Bexar County,1,1,1,1,1,78211
48029161000,Texas,Bexar County,1,1,1,1,1,78211
48029161100,Texas,Bexar County,1,1,1,1,0,78211
48029161100,Texas,Bexar County,1,1,1,1,0,78224
48029161200,Texas,Bexar County,0,0,0,0,0,78073
48029161200,Texas,Bexar County,0,0,0,0,0,78211
48029161200,Texas,Bexar County,0,0,0,0,0,78224
48029161200,Texas,Bexar County,0,0,0,0,0,78242
48029161200,Texas,Bexar County,0,0,0,0,0,78252
48029161302,Texas,Bexar County,1,0,1,0,0,78242
48029161303,Texas,Bexar County,1,0,1,0,0,78242
48029161304,Texas,Bexar County,1,1,1,1,0,78242
48029161400,Texas,Bexar County,1,0,0,0,0,78236
48029161400,Texas,Bexar County,1,0,0,0,0,78242
48029161501,Texas,Bexar County,1,1,1,1,1,78242
48029161503,Texas,Bexar County,1,0,1,0,0,78242
48029161504,Texas,Bexar County,1,0,1,0,0,78242
48029161600,Texas,Bexar County,1,0,1,0,0,78227
48029161801,Texas,Bexar County,1,0,0,0,0,78227
48029161801,Texas,Bexar County,1,0,0,0,0,78242
48029161802,Texas,Bexar County,1,1,1,1,0,78227
48029161802,Texas,Bexar County,1,1,1,1,0,78242
48029161802,Texas,Bexar County,1,1,1,1,0,78245
48029161802,Texas,Bexar County,1,1,1,1,0,78252
48029161901,Texas,Bexar County,0,0,0,0,0,78002
48029161901,Texas,Bexar County,0,0,0,0,0,78054
48029161901,Texas,Bexar County,0,0,0,0,0,78252
48029161902,Texas,Bexar County,0,0,0,0,0,78002
48029161902,Texas,Bexar County,0,0,0,0,0,78009
48029161902,Texas,Bexar County,0,0,0,0,0,78039
48029161902,Texas,Bexar County,0,0,0,0,0,78052
48029161902,Texas,Bexar County,0,0,0,0,0,78245
48029161902,Texas,Bexar County,0,0,0,0,0,78252
48029162001,Texas,Bexar County,0,0,0,0,0,78073
48029162001,Texas,Bexar County,0,0,0,0,0,78252
48029162001,Texas,Bexar County,0,0,0,0,0,78264
48029162003,Texas,Bexar County,0,0,0,0,0,78052
48029162003,Texas,Bexar County,0,0,0,0,0,78069
48029162003,Texas,Bexar County,0,0,0,0,0,78073
48029162004,Texas,Bexar County,0,0,0,0,0,78002
48029162004,Texas,Bexar County,0,0,0,0,0,78052
48029162004,Texas,Bexar County,0,0,0,0,0,78069
48029162004,Texas,Bexar County,0,0,0,0,0,78073
48029162004,Texas,Bexar County,0,0,0,0,0,78252
48029170101,Texas,Bexar County,1,0,1,0,1,78201
48029170101,Texas,Bexar County,1,0,1,0,1,78207
48029170102,Texas,Bexar County,1,0,1,0,0,78207
48029170200,Texas,Bexar County,1,0,1,0,1,78207
48029170300,Texas,Bexar County,1,0,1,0,1,78207
48029170401,Texas,Bexar County,1,0,1,0,1,78201
48029170401,Texas,Bexar County,1,0,1,0,1,78207
48029170402,Texas,Bexar County,1,0,1,0,1,78207
48029170500,Texas,Bexar County,1,1,1,1,1,78201
48029170500,Texas,Bexar County,1,1,1,1,1,78228
48029170600,Texas,Bexar County,1,0,0,0,0,78228
48029170700,Texas,Bexar County,1,0,1,0,0,78207
48029170700,Texas,Bexar County,1,0,1,0,0,78228
48029170700,Texas,Bexar County,1,0,1,0,0,78237
48029170800,Texas,Bexar County,1,0,1,0,1,78207
48029170800,Texas,Bexar County,1,0,1,0,1,78228
48029170800,Texas,Bexar County,1,0,1,0,1,78237
48029170900,Texas,Bexar County,1,0,1,0,1,78207
48029170900,Texas,Bexar County,1,0,1,0,1,78237
48029171000,Texas,Bexar County,1,0,1,0,1,78237
48029171100,Texas,Bexar County,1,0,1,0,0,78237
48029171200,Texas,Bexar County,1,0,1,0,1,78228
48029171200,Texas,Bexar County,1,0,1,0,1,78237
48029171301,Texas,Bexar County,1,0,1,0,0,78228
48029171302,Texas,Bexar County,1,1,1,1,1,78228
48029171401,Texas,Bexar County,1,1,1,1,0,78227
48029171401,Texas,Bexar County,1,1,1,1,0,78228
48029171401,Texas,Bexar County,1,1,1,1,0,78237
48029171402,Texas,Bexar County,1,1,1,1,0,78228
48029171402,Texas,Bexar County,1,1,1,1,0,78237
48029171501,Texas,Bexar County,1,1,1,1,0,78237
48029171502,Texas,Bexar County,1,0,1,0,1,78237
48029171601,Texas,Bexar County,1,0,1,0,0,78227
48029171602,Texas,Bexar County,1,1,1,1,0,78227
48029171602,Texas,Bexar County,1,1,1,1,0,78237
48029171700,Texas,Bexar County,1,0,1,0,0,78227
48029171700,Texas,Bexar County,1,0,1,0,0,78238
48029171700,Texas,Bexar County,1,0,1,0,0,78245
48029171801,Texas,Bexar County,1,0,1,0,0,78224
48029171801,Texas,Bexar County,1,0,1,0,0,78227
48029171802,Texas,Bexar County,1,1,1,1,1,78227
48029171902,Texas,Bexar County,1,0,1,0,1,78227
48029171902,Texas,Bexar County,1,0,1,0,1,78245
48029171902,Texas,Bexar County,1,0,1,0,1,78251
48029171903,Texas,Bexar County,1,1,1,1,0,78211
48029171903,Texas,Bexar County,1,1,1,1,0,78227
48029171912,Texas,Bexar County,1,0,0,0,0,78251
48029171913,Texas,Bexar County,1,0,1,0,0,78245
48029171914,Texas,Bexar County,1,0,0,0,0,78245
48029171914,Texas,Bexar County,1,0,0,0,0,78251
48029171915,Texas,Bexar County,1,0,0,0,0,78245
48029171916,Texas,Bexar County,1,0,0,0,0,78245
48029171916,Texas,Bexar County,1,0,0,0,0,78251
48029171917,Texas,Bexar County,1,0,0,0,0,78251
48029171918,Texas,Bexar County,1,0,0,0,0,78245
48029171918,Texas,Bexar County,1,0,0,0,0,78251
48029171919,Texas,Bexar County,1,0,0,0,0,78245
48029171920,Texas,Bexar County,1,0,0,0,0,78227
48029171920,Texas,Bexar County,1,0,0,0,0,78245
48029171921,Texas,Bexar County,1,0,0,0,0,78245
48029171922,Texas,Bexar County,1,0,0,0,0,78245
48029171923,Texas,Bexar County,1,0,0,0,0,78245
48029171923,Texas,Bexar County,1,0,0,0,0,78251
48029171924,Texas,Bexar County,1,0,0,0,0,78251
48029171925,Texas,Bexar County,1,0,0,0,0,78251
48029172002,Texas,Bexar County,0,0,0,0,0,78009
48029172002,Texas,Bexar County,0,0,0,0,0,78245
48029172002,Texas,Bexar County,0,0,0,0,0,78253
48029172003,Texas,Bexar County,1,0,0,0,0,78251
48029172003,Texas,Bexar County,1,0,0,0,0,78253
48029172004,Texas,Bexar County,0,0,0,0,0,78253
48029172005,Texas,Bexar County,1,0,0,0,0,78253
48029172006,Texas,Bexar County,0,0,0,0,0,78253
48029172007,Texas,Bexar County,1,0,0,0,0,78245
48029172007,Texas,Bexar County,1,0,0,0,0,78251
48029172007,Texas,Bexar County,1,0,0,0,0,78253
48029180101,Texas,Bexar County,1,0,0,0,0,78201
48029180101,Texas,Bexar County,1,0,0,0,0,78228
48029180102,Texas,Bexar County,1,0,0,0,0,78201
48029180102,Texas,Bexar County,1,0,0,0,0,78228
48029180201,Texas,Bexar County,1,0,1,0,1,78201
48029180201,Texas,Bexar County,1,0,1,0,1,78213
48029180201,Texas,Bexar County,1,0,1,0,1,78228
48029180202,Texas,Bexar County,1,0,1,0,1,78201
48029180202,Texas,Bexar County,1,0,1,0,1,78228
48029180300,Texas,Bexar County,1,0,1,0,0,78228
48029180400,Texas,Bexar County,1,0,1,0,0,78228
48029180501,Texas,Bexar County,1,0,1,0,1,78228
48029180503,Texas,Bexar County,1,0,0,0,0,78228
48029180504,Texas,Bexar County,1,1,1,1,1,78228
48029180602,Texas,Bexar County,1,0,1,0,1,78201
48029180602,Texas,Bexar County,1,0,1,0,1,78228
48029180603,Texas,Bexar County,1,0,0,0,0,78228
48029180603,Texas,Bexar County,1,0,0,0,0,78229
48029180603,Texas,Bexar County,1,0,0,0,0,78238
48029180604,Texas,Bexar County,1,0,1,0,0,78201
48029180604,Texas,Bexar County,1,0,1,0,0,78228
48029180604,Texas,Bexar County,1,0,1,0,0,78229
48029180701,Texas,Bexar County,1,0,0,0,0,78229
48029180702,Texas,Bexar County,1,0,1,0,1,78229
48029180702,Texas,Bexar County,1,0,1,0,1,78238
48029180702,Texas,Bexar County,1,0,1,0,1,78240
48029180800,Texas,Bexar County,1,0,0,0,0,78201
48029180800,Texas,Bexar County,1,0,0,0,0,78213
48029180800,Texas,Bexar County,1,0,0,0,0,78228
48029180800,Texas,Bexar County,1,0,0,0,0,78229
48029180901,Texas,Bexar County,1,0,1,0,1,78201
48029180901,Texas,Bexar County,1,0,1,0,1,78213
48029180901,Texas,Bexar County,1,0,1,0,1,78230
48029180902,Texas,Bexar County,1,0,1,0,0,78201
48029180902,Texas,Bexar County,1,0,1,0,0,78213
48029180902,Texas,Bexar County,1,0,1,0,0,78230
48029181001,Texas,Bexar County,1,0,0,0,0,78213
48029181001,Texas,Bexar County,1,0,0,0,0,78230
48029181003,Texas,Bexar County,1,0,1,0,0,78229
48029181003,Texas,Bexar County,1,0,1,0,0,78230
48029181003,Texas,Bexar County,1,0,1,0,0,78240
48029181004,Texas,Bexar County,1,0,1,0,0,78229
48029181004,Texas,Bexar County,1,0,1,0,0,78230
48029181005,Texas,Bexar County,1,0,1,0,1,78229
48029181005,Texas,Bexar County,1,0,1,0,1,78230
48029181100,Texas,Bexar County,1,0,0,0,0,78230
48029181200,Texas,Bexar County,1,0,0,0,0,78230
48029181301,Texas,Bexar County,1,0,0,0,0,78230
48029181302,Texas,Bexar County,1,0,0,0,0,78230
48029181303,Texas,Bexar County,1,0,1,0,1,78230
48029181303,Texas,Bexar County,1,0,1,0,1,78240
48029181303,Texas,Bexar County,1,0,1,0,1,78288
48029181402,Texas,Bexar County,1,1,1,1,1,78229
48029181403,Texas,Bexar County,1,0,0,0,0,78229
48029181403,Texas,Bexar County,1,0,0,0,0,78240
48029181404,Texas,Bexar County,1,0,0,0,0,78229
48029181404,Texas,Bexar County,1,0,0,0,0,78240
48029181503,Texas,Bexar County,1,0,1,0,0,78240
48029181504,Texas,Bexar County,1,1,1,1,1,78229
48029181504,Texas,Bexar County,1,1,1,1,1,78240
48029181505,Texas,Bexar County,1,0,0,0,0,78238
48029181505,Texas,Bexar County,1,0,0,0,0,78240
48029181506,Texas,Bexar County,1,1,1,1,1,78238
48029181601,Texas,Bexar County,1,0,0,0,0,78228
48029181601,Texas,Bexar County,1,0,0,0,0,78238
48029181602,Texas,Bexar County,1,1,1,1,1,78228
48029181602,Texas,Bexar County,1,1,1,1,1,78238
48029181703,Texas,Bexar County,1,0,0,0,0,78250
48029181703,Texas,Bexar County,1,0,0,0,0,78254
48029181704,Texas,Bexar County,1,0,0,0,0,78238
48029181704,Texas,Bexar County,1,0,0,0,0,78250
48029181704,Texas,Bexar County,1,0,0,0,0,78268
48029181705,Texas,Bexar County,1,0,0,0,0,78238
48029181711,Texas,Bexar County,1,0,0,0,0,78250
48029181712,Texas,Bexar County,1,0,0,0,0,78250
48029181713,Texas,Bexar County,1,0,0,0,0,78250
48029181713,Texas,Bexar County,1,0,0,0,0,78251
48029181715,Texas,Bexar County,1,0,0,0,0,78250
48029181715,Texas,Bexar County,1,0,0,0,0,78251
48029181716,Texas,Bexar County,1,1,1,1,0,78250
48029181716,Texas,Bexar County,1,1,1,1,0,78251
48029181716,Texas,Bexar County,1,1,1,1,0,78254
48029181718,Texas,Bexar County,1,0,0,0,0,78250
48029181718,Texas,Bexar County,1,0,0,0,0,78254
48029181720,Texas,Bexar County,1,0,0,0,0,78250
48029181720,Texas,Bexar County,1,0,0,0,0,78254
48029181721,Texas,Bexar County,1,0,0,0,0,78250
48029181721,Texas,Bexar County,1,0,0,0,0,78254
48029181722,Texas,Bexar County,1,0,0,0,0,78250
48029181723,Texas,Bexar County,1,0,0,0,0,78250
48029181723,Texas,Bexar County,1,0,0,0,0,78254
48029181724,Texas,Bexar County,1,0,0,0,0,78023
48029181724,Texas,Bexar County,1,0,0,0,0,78254
48029181725,Texas,Bexar County,1,1,1,1,0,78238
48029181725,Texas,Bexar County,1,1,1,1,0,78251
48029181726,Texas,Bexar County,1,0,0,0,0,78254
48029181727,Texas,Bexar County,1,0,0,0,0,78251
48029181728,Texas,Bexar County,1,0,0,0,0,78253
48029181728,Texas,Bexar County,1,0,0,0,0,78254
48029181729,Texas,Bexar County,1,0,0,0,0,78253
48029181729,Texas,Bexar County,1,0,0,0,0,78254
48029181730,Texas,Bexar County,1,0,0,0,0,78250
48029181730,Texas,Bexar County,1,0,0,0,0,78251
48029181731,Texas,Bexar County,1,0,0,0,0,78250
48029181808,Texas,Bexar County,1,1,1,1,0,78240
48029181809,Texas,Bexar County,1,0,0,0,0,78240
48029181809,Texas,Bexar County,1,0,0,0,0,78249
48029181811,Texas,Bexar County,1,0,0,0,0,78240
48029181811,Texas,Bexar County,1,0,0,0,0,78249
48029181811,Texas,Bexar County,1,0,0,0,0,78250
48029181813,Texas,Bexar County,1,0,0,0,0,78230
48029181813,Texas,Bexar County,1,0,0,0,0,78249
48029181814,Texas,Bexar County,1,0,0,0,0,78249
48029181815,Texas,Bexar County,1,0,0,0,0,78230
48029181815,Texas,Bexar County,1,0,0,0,0,78240
48029181815,Texas,Bexar County,1,0,0,0,0,78249
